,0
12088,2093.6375
12089,2080.7793
12090,2073.9287
12091,2089.1272
12092,2106.9702
12093,2088.585
12094,2078.5437
12095,2109.086
12096,2046.8987
12097,2096.0193
12098,2045.3309
12099,2073.3098
12100,2115.29
12101,2067.1511
12102,2053.9177
12103,2079.9106
12104,2051.2031
12105,2125.8806
12106,2094.5815
12107,2062.5913
12108,2060.8462
12109,2098.8154
12110,2119.9302
12111,2046.5557
12112,2070.504
12113,2078.9285
12114,2110.1929
12115,2106.0264
12116,2053.3965
12117,2103.9624
12118,2060.1206
12119,2033.2217
12120,2040.4812
12121,2089.325
12122,2083.9946
12123,2004.2
12124,2015.7368
12125,2048.0461
12126,2059.2485
12127,2028.2335
12128,2116.8684
12129,2058.034
12130,2095.152
12131,2086.9802
12132,2091.603
12133,2090.9705
12134,2107.8857
12135,2054.376
12136,2047.9215
12137,2032.3807
12138,2088.6323
12139,2058.9512
12140,2059.0168
12141,2063.7693
12142,2144.2131
12143,2068.1628
12144,2089.1316
12145,2081.5078
12146,2070.1807
12147,2085.2793
12148,2096.078
12149,2080.6895
12150,2077.3745
12151,2063.973
12152,2096.2913
12153,2085.1687
12154,2057.7056
12155,2161.9155
12156,2085.9941
12157,2087.6655
12158,2049.392
12159,2094.9067
12160,2044.4746
12161,2135.5857
12162,2069.8345
12163,2095.942
12164,2008.3728
12165,2124.609
12166,2085.719
12167,2146.521
12168,2080.6743
12169,2079.2168
12170,2057.2595
12171,2035.4504
12172,2070.2192
12173,2094.9292
12174,2106.6824
12175,2075.085
12176,2004.1324
12177,2072.448
12178,2079.5803
12179,2043.6698
12180,2041.8655
12181,2084.857
12182,2100.8875
12183,2099.5312
12184,2061.8032
12185,2025.3446
12186,2100.059
12187,2086.0947
12188,2067.2378
12189,2078.2861
12190,2096.2446
12191,2089.7883
12192,2066.5574
12193,2068.1697
12194,2069.6191
12195,2095.3633
12196,2112.459
12197,2084.3096
12198,2077.7268
12199,2091.0293
12200,2078.543
12201,2085.3208
12202,2103.4783
12203,2116.3857
12204,2094.1797
12205,2109.0012
12206,2039.157
12207,2059.7974
12208,2152.7454
12209,2073.6963
12210,2142.5044
12211,2076.9883
12212,2059.2283
12213,2095.546
12214,2113.2888
12215,2060.5928
12216,2086.3164
12217,2098.506
12218,2112.5693
12219,2050.857
12220,2083.0745
12221,2046.18
12222,2107.1812
12223,2092.3562
12224,2064.0093
12225,2061.6968
12226,2084.665
12227,2085.327
12228,2061.4302
12229,2093.2715
12230,2049.6655
12231,2087.9995
12232,2106.4
12233,2014.5446
12234,2069.6257
12235,2098.591
12236,2039.8612
12237,2058.1504
12238,2071.7483
12239,2093.1196
12240,2106.6128
12241,2101.5967
12242,2103.4146
12243,2058.9092
12244,2071.5903
12245,2098.275
12246,2118.621
12247,2087.376
12248,2112.671
12249,2124.393
12250,2086.9417
12251,2071.6965
12252,2048.919
12253,2067.2424
12254,2101.6643
12255,2062.5613
12256,2037.4081
12257,2025.092
12258,2087.4937
12259,2091.48
12260,2121.149
12261,2104.9663
12262,2092.5083
12263,2083.6907
12264,2084.3174
12265,2108.767
12266,2088.4675
12267,2071.63
12268,2069.7397
12269,2066.9946
12270,2055.7979
12271,2097.7632
12272,2084.0615
12273,2139.7002
12274,2074.3145
12275,1984.3992
12276,2059.565
12277,2106.535
12278,2060.9446
12279,2102.4504
12280,2070.4788
12281,2105.5928
12282,2086.985
12283,2059.2769
12284,2094.1523
12285,2095.015
12286,2122.0142
12287,2070.5498
12288,2123.522
12289,2075.4958
12290,2089.8115
12291,2100.0518
12292,2070.7363
12293,2161.827
12294,2047.2416
12295,2166.364
12296,2032.0125
12297,2073.759
12298,2100.969
12299,2041.654
12300,2063.3555
12301,2062.0745
12302,2077.9453
12303,2094.7356
12304,2051.9097
12305,2059.1277
12306,2086.7324
12307,2116.2524
12308,2092.94
12309,2067.0986
12310,2114.5605
12311,2085.5088
12312,2083.4817
12313,2065.222
12314,2098.7236
12315,2116.5713
12316,2090.101
12317,2101.8374
12318,2147.3489
12319,2094.429
12320,2005.1791
12321,2097.8267
12322,2048.0845
12323,2116.1484
12324,2108.4458
12325,2112.9248
12326,2057.6172
12327,2097.7292
12328,2096.1614
12329,2042.8679
12330,2045.5573
12331,2089.996
12332,2082.3728
12333,2097.4976
12334,2055.9893
12335,2091.274
12336,2116.3396
12337,2047.4592
12338,2089.3005
12339,2034.7683
12340,2151.811
12341,2047.6853
12342,2091.8618
12343,2046.1458
12344,2054.754
12345,2027.5579
12346,2116.0137
12347,2035.1318
12348,2109.4648
12349,2127.1638
12350,2039.0071
12351,2048.7217
12352,1995.709
12353,2100.9429
12354,2092.665
12355,2059.0078
12356,2103.335
12357,2060.3735
12358,2045.5132
12359,2113.412
12360,2068.1821
12361,2046.0289
12362,2075.0693
12363,2080.1172
12364,2067.7163
12365,2020.6116
12366,2058.395
12367,2056.6912
12368,2104.3687
12369,2121.5332
12370,2155.0742
12371,2040.4767
12372,2082.2002
12373,2070.7524
12374,2040.4932
12375,2045.9768
12376,2071.8042
12377,2108.4111
12378,2063.6057
12379,2091.4673
12380,1972.3453
12381,2106.2388
12382,2100.504
12383,2148.1167
12384,2089.38
12385,2028.3354
12386,2043.7607
12387,2109.0728
12388,2060.7822
12389,2080.963
12390,2096.2695
12391,2070.1982
12392,2053.6943
12393,2032.903
12394,2084.792
12395,2097.5823
12396,2107.8518
12397,2078.955
12398,2076.4253
12399,2068.319
12400,2018.9502
12401,2139.6382
12402,2070.654
12403,2101.102
12404,2052.8003
12405,2036.9235
12406,2106.1318
12407,2066.7043
12408,2074.85
12409,2071.956
12410,2071.5
12411,2053.4985
12412,2033.441
12413,2052.3372
12414,2001.4922
12415,2096.0215
12416,2054.2434
12417,2076.3457
12418,2122.269
12419,2108.4275
12420,2065.399
12421,2036.9705
12422,2069.7432
12423,1989.7177
12424,2094.497
12425,2065.4019
12426,2080.1057
12427,2046.69
12428,2094.1216
12429,2092.413
12430,2032.6912
12431,2085.5603
12432,2110.1611
12433,2104.617
12434,2007.3787
12435,2129.5005
12436,2080.8838
12437,2038.5471
12438,2056.5027
12439,2091.6384
12440,2056.962
12441,2037.0901
12442,2088.7893
12443,2121.0215
12444,2068.8247
12445,2076.8936
12446,2057.5312
12447,2066.6855
12448,2086.3916
12449,2087.3433
12450,2078.3335
12451,2071.8071
12452,2058.2512
12453,2112.0198
12454,2062.6152
12455,2079.5366
12456,2109.9739
12457,1951.2458
12458,2139.149
12459,2081.4648
12460,2075.0144
12461,2151.9038
12462,2067.783
12463,2042.9475
12464,2019.9845
12465,2100.542
12466,2058.7625
12467,2067.506
12468,2139.354
12469,2096.4773
12470,2034.4034
12471,2095.037
12472,2128.7068
12473,2104.381
12474,2064.19
12475,2067.3774
12476,2086.3855
12477,2120.2322
12478,2084.838
12479,1966.3368
12480,2052.5793
12481,2122.9812
12482,2088.2861
12483,2081.9443
12484,2124.7676
12485,2038.5309
12486,1926.7434
12487,2091.7888
12488,2165.8394
12489,2077.933
12490,1994.2886
12491,2077.3691
12492,2076.804
12493,2106.061
12494,2151.0562
12495,2094.5554
12496,2093.085
12497,2096.3567
12498,2021.0752
12499,2054.397
12500,2097.993
12501,2074.345
12502,2151.2258
12503,2107.03
12504,2069.6487
12505,2050.0623
12506,2084.9434
12507,2094.2534
12508,2086.8628
12509,2056.3486
12510,2149.6802
12511,2054.6206
12512,2083.7312
12513,2107.9827
12514,2051.8267
12515,2068.9985
12516,2131.438
12517,2115.4648
12518,2079.3506
12519,2078.6487
12520,2098.9727
12521,2079.511
12522,2101.4727
12523,2019.6932
12524,2073.205
12525,2095.5889
12526,2085.9668
12527,2126.6003
12528,2052.1045
12529,2075.7068
12530,2075.4924
12531,2054.2104
12532,2088.164
12533,2091.4614
12534,2013.0419
12535,2152.2327
12536,2111.709
12537,2154.2178
12538,2034.2935
12539,2155.6873
12540,2065.2896
12541,2111.713
12542,2023.167
12543,2120.859
12544,2104.6147
12545,2101.0532
12546,2095.6365
12547,2080.7761
12548,2111.205
12549,2059.791
12550,2066.808
12551,2049.4275
12552,2082.7905
12553,2047.5161
12554,2106.7495
12555,2098.1975
12556,2080.8171
12557,2128.6409
12558,2142.77
12559,2023.7922
12560,2059.346
12561,2107.6724
12562,2065.6372
12563,2024.9246
12564,2018.2128
12565,2096.247
12566,2084.395
12567,2047.9382
12568,2061.3855
12569,2082.1606
12570,2126.6821
12571,2116.1445
12572,2072.8008
12573,2074.108
12574,2069.9844
12575,2072.8325
12576,2079.4702
12577,2039.6615
12578,2099.1929
12579,2091.5823
12580,2081.4585
12581,2126.0251
12582,2088.7874
12583,2067.2104
12584,2081.3394
12585,2072.2932
12586,2082.1855
12587,2077.7056
12588,2001.8857
12589,2070.1135
12590,2103.35
12591,2104.218
12592,2053.3774
12593,2153.0444
12594,2108.44
12595,2080.9917
12596,2136.5015
12597,2045.8905
12598,2024.1837
12599,2104.4507
12600,2062.609
12601,2106.2622
12602,2071.6736
12603,2107.114
12604,2082.4329
12605,2099.0679
12606,2106.8428
12607,2103.731
12608,2078.2417
12609,2150.7275
12610,2076.6187
12611,2045.1781
12612,2115.77
12613,2107.3108
12614,2111.9492
12615,2093.9688
12616,2087.093
12617,2133.9824
12618,2086.7256
12619,2085.4746
12620,2082.7986
12621,2076.234
12622,2094.254
12623,2078.022
12624,2067.1626
12625,2074.7288
12626,2069.5635
12627,2070.0273
12628,2115.9062
12629,2076.8354
12630,2098.9648
12631,2056.6333
12632,2097.132
12633,2041.185
12634,2067.0073
12635,2106.08
12636,2059.1753
12637,2068.6245
12638,2070.619
12639,2067.702
12640,2035.304
12641,2024.8242
12642,2075.8162
12643,2096.7617
12644,2022.0757
12645,2051.6997
12646,2164.1855
12647,2083.1743
12648,1994.328
12649,2148.0334
12650,1978.7109
12651,2090.398
12652,2099.3342
12653,2108.932
12654,2096.2454
12655,2063.802
12656,2103.603
12657,2067.5896
12658,2060.4895
12659,2085.8123
12660,2054.4976
12661,2118.5244
12662,2094.3337
12663,2015.7284
12664,2076.714
12665,2073.0562
12666,2044.3347
12667,2077.0044
12668,2096.134
12669,2080.2192
12670,2085.629
12671,2090.926
12672,2061.8296
12673,2073.1504
12674,2110.6494
12675,1998.2239
12676,2073.671
12677,2079.0308
12678,2061.485
12679,2097.8286
12680,2036.5605
12681,2085.0337
12682,2090.2722
12683,1991.3159
12684,2100.7942
12685,2076.3296
12686,2085.5742
12687,2074.8147
12688,2096.47
12689,2073.123
12690,2064.7485
12691,2090.7476
12692,2085.774
12693,2140.2952
12694,2056.7236
12695,1992.4688
12696,2097.13
12697,2091.6992
12698,2079.1367
12699,2045.3799
12700,2083.6597
12701,2059.939
12702,2094.867
12703,2023.4014
12704,2136.873
12705,2026.363
12706,2126.3013
12707,2153.5864
12708,2081.3423
12709,2156.1123
12710,2056.9998
12711,2085.4417
12712,2037.1831
12713,2079.2192
12714,2055.7966
12715,2107.6533
12716,2074.6958
12717,2078.8438
12718,2101.9783
12719,2103.2896
12720,2085.3203
12721,2095.0803
12722,2075.2583
12723,2074.3462
12724,2135.5195
12725,2065.5205
12726,2109.8223
12727,2081.6028
12728,2039.4788
12729,2087.5874
12730,2074.3281
12731,2094.4568
12732,2058.8477
12733,2091.4194
12734,2123.982
12735,2149.8474
12736,2066.8079
12737,2061.1753
12738,2102.9114
12739,2064.7349
12740,2081.5862
12741,2052.724
12742,2104.3467
12743,2124.0427
12744,2055.9146
12745,2106.8433
12746,2045.4492
12747,2069.9922
12748,2074.644
12749,2039.322
12750,2083.233
12751,1988.2078
12752,2076.634
12753,2086.4797
12754,2053.3975
12755,2094.946
12756,2132.6294
12757,2117.1904
12758,2130.4692
12759,2003.1106
12760,2101.1714
12761,2037.7014
12762,2107.324
12763,2093.1355
12764,2145.7896
12765,2024.4197
12766,2078.9705
12767,2109.3691
12768,2119.2854
12769,2021.1774
12770,2124.3813
12771,2080.713
12772,2098.2175
12773,2072.134
12774,2058.504
12775,2049.5015
12776,2088.8804
12777,2095.2363
12778,2087.9028
12779,2103.796
12780,2070.4734
12781,2047.5148
12782,2077.9744
12783,2064.1697
12784,2019.9707
12785,2099.1565
12786,2084.6934
12787,2103.1174
12788,2076.8755
12789,2093.451
12790,2100.4565
12791,2079.8936
12792,2075.85
12793,2081.1548
12794,2049.5615
12795,2035.1334
12796,2097.998
12797,2025.4636
12798,2029.2942
12799,2141.2007
12800,2087.5386
12801,2021.1305
12802,2052.7993
12803,2116.7222
12804,2061.748
12805,2116.877
12806,2081.426
12807,2110.6975
12808,2080.1477
12809,2078.6558
12810,2087.139
12811,2060.6033
12812,2049.5237
12813,2080.3408
12814,2143.365
12815,2092.3335
12816,2132.8672
12817,2096.6284
12818,2042.6707
12819,2100.7783
12820,2085.0935
12821,2109.777
12822,2070.9956
12823,2075.0635
12824,2085.9448
12825,2094.8457
12826,2105.5327
12827,2087.4626
12828,2157.3477
12829,2096.57
12830,2093.8708
12831,2079.0122
12832,2017.9856
12833,2091.0115
12834,2089.2727
12835,2065.1326
12836,1998.4235
12837,2055.2593
12838,2099.262
12839,2113.5938
12840,2065.2773
12841,2039.4758
12842,2024.4177
12843,2040.4331
12844,2107.0884
12845,2061.5356
12846,2081.8613
12847,2070.1545
12848,2063.479
12849,2079.474
12850,2094.8657
12851,2067.6543
12852,2104.5254
12853,2044.1226
12854,2067.4136
12855,2081.2256
12856,2076.3901
12857,2071.3887
12858,2082.0862
12859,2034.1785
12860,2135.8997
12861,2076.1875
12862,2086.0835
12863,2158.458
12864,2088.116
12865,2076.0603
12866,2059.066
12867,2093.9863
12868,2090.247
12869,2083.9316
12870,2074.1626
12871,2048.2126
12872,2135.9277
12873,2073.0732
12874,2018.731
12875,2090.4092
12876,2053.711
12877,2081.3848
12878,2097.023
12879,2089.4565
12880,2045.2284
12881,2142.211
12882,2094.995
12883,2068.6475
12884,2082.846
12885,2073.8748
12886,2115.0728
12887,2114.4329
12888,2000.6829
12889,2120.7446
12890,2098.7256
12891,2066.8704
12892,2140.434
12893,2084.1611
12894,2061.646
12895,1992.3458
12896,2058.0427
12897,2087.1545
12898,2102.5889
12899,2080.2036
12900,2070.1277
12901,2122.0142
12902,2090.266
12903,2077.8938
12904,2089.3528
12905,2048.127
12906,2095.0107
12907,2105.8752
12908,2061.6118
12909,2103.1013
12910,2063.5317
12911,2114.6978
12912,2095.2207
12913,2109.0938
12914,2042.311
12915,2054.3433
12916,2080.933
12917,2075.7344
12918,2065.233
12919,2108.6006
12920,2062.3066
12921,2070.4734
12922,2064.634
12923,2063.792
12924,2139.1055
12925,2004.8354
12926,2065.1638
12927,2029.6199
12928,2096.3418
12929,2046.5571
12930,2098.7405
12931,2081.099
12932,2089.567
12933,2087.5188
12934,2070.5757
12935,2068.9656
12936,2063.1655
12937,2087.7312
12938,2037.6963
12939,2098.023
12940,2000.4094
12941,2062.4194
12942,2085.3564
12943,2067.7942
12944,2087.1418
12945,2101.482
12946,2099.0234
12947,2047.0494
12948,2074.8572
12949,2097.835
12950,2097.1318
12951,2119.8638
12952,2129.0845
12953,1986.5815
12954,2062.2651
12955,2075.5933
12956,2097.8167
12957,2104.8596
12958,2120.889
12959,2087.1697
12960,2138.426
12961,2068.6562
12962,2107.512
12963,2031.2986
12964,2053.8206
12965,2136.308
12966,2075.2751
12967,2038.6443
12968,2106.0205
12969,2083.315
12970,2126.4934
12971,2088.6145
12972,2077.031
12973,2108.687
12974,2092.3186
12975,2078.6926
12976,2054.0479
12977,2110.5718
12978,2116.5962
12979,2059.6323
12980,2073.8806
12981,2093.7466
12982,2064.569
12983,2070.7842
12984,2101.6958
12985,2081.4624
12986,2128.1047
12987,2122.0442
12988,2105.0554
12989,2138.2969
12990,2053.7832
12991,2088.6033
12992,2061.9683
12993,2117.2117
12994,2078.8684
12995,2090.2842
12996,2061.3853
12997,2104.3857
12998,2100.3198
12999,2081.8127
13000,2072.906
13001,2057.3542
13002,2071.505
13003,2075.441
13004,2026.2415
13005,2089.8271
13006,2081.6665
13007,2114.664
13008,2095.0913
13009,2079.4202
13010,2075.2441
13011,2085.4116
13012,2071.249
13013,2005.1536
13014,2015.1064
13015,2006.5511
13016,2106.8435
13017,2048.412
13018,2082.7283
13019,2074.9028
13020,2097.796
13021,2073.4304
13022,2085.8872
13023,2072.502
13024,2069.647
13025,2077.2358
13026,2082.8823
13027,2094.5615
13028,2076.9446
13029,2148.4375
13030,2082.831
13031,2063.0571
13032,2071.1914
13033,2144.5964
13034,2048.7861
13035,2127.1687
13036,2082.3164
13037,2085.21
13038,2071.505
13039,2071.0452
13040,2040.4266
13041,2052.5708
13042,2104.2544
13043,2094.7244
13044,2074.985
13045,2078.9597
13046,2102.4336
13047,2129.1995
13048,2025.3025
13049,2090.383
13050,2094.8438
13051,2090.6704
13052,2051.2356
13053,2117.6003
13054,1999.6311
13055,2086.976
13056,2101.2212
13057,2073.7668
13058,2012.2874
13059,2117.4282
13060,2053.8555
13061,2114.8066
13062,2060.072
13063,2075.7866
13064,2075.4424
13065,2095.6182
13066,2079.3584
13067,2087.5525
13068,2100.6313
13069,2064.5757
13070,2124.4019
13071,2044.9272
13072,2065.3477
13073,2083.712
13074,2117.4614
13075,2148.7034
13076,2067.4316
13077,2142.645
13078,2027.3828
13079,2098.1003
13080,2096.6545
13081,2147.884
13082,2067.2378
13083,2093.757
13084,2108.0347
13085,2075.1743
13086,2096.8635
13087,2077.2075
13088,2063.4985
13089,2051.6226
13090,2090.7708
13091,2072.167
13092,2076.2783
13093,2105.0688
13094,2070.3306
13095,2048.9478
13096,2060.6606
13097,2117.6982
13098,2067.2905
13099,2063.1338
13100,2046.7607
13101,2081.748
13102,2080.0205
13103,2093.2756
13104,2104.3135
13105,2030.953
13106,2088.6985
13107,2080.5715
13108,2097.459
13109,2038.8489
13110,2068.2217
13111,2072.5806
13112,2100.3804
13113,2114.2434
13114,2099.768
13115,2095.1614
13116,2067.834
13117,2060.5225
13118,2035.995
13119,2053.8613
13120,2071.5242
13121,2085.0564
13122,2069.0962
13123,2040.5315
13124,2063.252
13125,2057.458
13126,2092.541
13127,2042.8389
13128,2082.4456
13129,2082.5586
13130,2058.3079
13131,2104.0803
13132,2061.6565
13133,2102.1782
13134,2048.5854
13135,1987.1365
13136,2154.415
13137,2105.795
13138,2105.33
13139,2080.607
13140,2092.1838
13141,2101.9565
13142,2100.561
13143,2079.3682
13144,2153.3179
13145,2068.9312
13146,2056.0806
13147,2115.0847
13148,2100.5303
13149,2141.4043
13150,2014.2605
13151,2070.622
13152,2095.1821
13153,2105.852
13154,2075.5586
13155,2050.501
13156,2005.5264
13157,2033.9259
13158,2083.9429
13159,2125.3374
13160,2055.561
13161,2132.2117
13162,2116.8535
13163,2094.4958
13164,2082.6987
13165,2081.7402
13166,2081.7512
13167,2077.8179
13168,2117.7173
13169,2043.1184
13170,2079.648
13171,2107.6055
13172,2034.3834
13173,2013.3853
13174,2034.5273
13175,2081.511
13176,2123.413
13177,2034.1392
13178,2076.0696
13179,1998.4006
13180,1992.7046
13181,2068.0742
13182,2126.3062
13183,2143.3281
13184,2072.8508
13185,2066.334
13186,2016.5171
13187,2026.0466
13188,2107.8713
13189,2117.0488
13190,2074.5762
13191,2047.0513
13192,2059.4524
13193,2088.7031
13194,2062.3367
13195,2142.1663
13196,2109.933
13197,2081.52
13198,2066.5151
13199,2102.7964
13200,2087.5107
13201,2055.3323
13202,2095.8906
13203,2097.312
13204,2037.1418
13205,2093.4194
13206,2072.8726
13207,2071.0215
13208,2053.8577
13209,2152.2395
13210,2100.9895
13211,2074.0862
13212,2040.3728
13213,2097.2473
13214,2057.2153
13215,2110.369
13216,2078.2542
13217,2099.526
13218,2151.1262
13219,2034.3851
13220,2056.9878
13221,2068.5789
13222,2082.009
13223,2074.003
13224,2045.5056
13225,2160.019
13226,2081.7021
13227,2139.9712
13228,2067.1592
13229,2084.9414
13230,2089.5176
13231,2101.6646
13232,2049.2288
13233,2158.689
13234,2067.5085
13235,2070.109
13236,2168.861
13237,2089.8013
13238,2084.3096
13239,2053.8699
13240,2084.799
13241,2008.2853
13242,2059.1226
13243,2110.191
13244,2045.3407
13245,2058.025
13246,2075.2178
13247,2094.5938
13248,2049.9106
13249,2111.246
13250,2086.2173
13251,2107.1655
13252,2071.4922
13253,2131.8203
13254,2091.603
13255,2061.2686
13256,2105.3513
13257,2071.2432
13258,2091.9268
13259,2013.8911
13260,2069.285
13261,2048.9895
13262,2099.1936
13263,2075.6162
13264,2081.2173
13265,2089.6226
13266,2035.5342
13267,2111.6929
13268,2078.5059
13269,2068.6047
13270,2070.8203
13271,2085.0503
13272,2091.3203
13273,2051.8193
13274,2101.3237
13275,2085.7446
13276,2053.4014
13277,2086.1025
13278,2058.5745
13279,2099.7888
13280,2054.7803
13281,2073.5645
13282,2109.2793
13283,2026.6709
13284,2045.1564
13285,2032.6958
13286,2027.3096
13287,2122.199
13288,2083.0974
13289,1998.6671
13290,2087.739
13291,1980.8623
13292,2144.5505
13293,2120.6162
13294,2100.3196
13295,2082.0654
13296,2046.4949
13297,2086.4707
13298,2081.898
13299,2105.6514
13300,2089.0828
13301,2164.3223
13302,2073.427
13303,2038.4867
13304,2087.9624
13305,2135.409
13306,2047.685
13307,2112.9443
13308,2074.4944
13309,2077.1797
13310,1988.9431
13311,2148.8735
13312,2124.9126
13313,2111.884
13314,2086.8787
13315,2081.9146
13316,2120.7827
13317,2103.7136
13318,2032.9524
13319,2056.7378
13320,2094.1108
13321,2058.5105
13322,2058.1338
13323,2072.6956
13324,2060.9563
13325,2103.1165
13326,2064.058
13327,2000.3273
13328,2117.3345
13329,2051.3809
13330,2032.9176
13331,2064.9175
13332,2086.9802
13333,2045.361
13334,2108.7239
13335,2098.8633
13336,2095.5596
13337,2075.6787
13338,2012.663
13339,2057.6006
13340,2095.376
13341,2042.0221
13342,2064.7761
13343,2004.8494
13344,2067.228
13345,2009.7397
13346,2026.6742
13347,2100.1785
13348,2102.4744
13349,2063.6433
13350,2109.1108
13351,2108.915
13352,2071.0786
13353,2076.374
13354,2125.9531
13355,2064.744
13356,2034.1282
13357,2057.981
13358,2111.1592
13359,2083.0288
13360,2076.6978
13361,2060.1665
13362,2031.4729
13363,2065.6797
13364,2075.1987
13365,2090.7725
13366,2079.9348
13367,2086.936
13368,2043.0029
13369,2133.6516
13370,2067.1497
13371,2096.3813
13372,2091.3203
13373,2081.8086
13374,2096.2856
13375,2060.2676
13376,2090.5596
13377,2047.8684
13378,2019.8256
13379,2089.2727
13380,2103.6907
13381,2072.463
13382,2068.7236
13383,2114.2356
13384,2144.6638
13385,2027.6399
13386,2109.6274
13387,2078.309
13388,2082.0193
13389,2101.878
13390,2133.713
13391,2091.9958
13392,2029.4463
13393,2077.1963
13394,2063.2725
13395,2076.62
13396,2065.4248
13397,2100.0208
13398,2059.1206
13399,2111.7302
13400,2084.3123
13401,2121.33
13402,1985.398
13403,2103.9258
13404,2057.4504
13405,2076.774
13406,2077.0044
13407,2047.371
13408,2101.2524
13409,2108.7559
13410,2089.624
13411,2085.5696
13412,2033.9851
13413,2071.1611
13414,2016.9894
13415,2035.837
13416,2086.9229
13417,1974.6201
13418,2099.7017
13419,2166.836
13420,2032.8281
13421,2109.622
13422,2076.519
13423,2105.5093
13424,2089.4927
13425,2056.4087
13426,2019.361
13427,2086.3953
13428,2033.3105
13429,2090.1245
13430,2009.7201
13431,2068.9653
13432,2050.7239
13433,2084.2725
13434,2069.4465
13435,2085.0564
13436,2085.3784
13437,2108.5342
13438,2052.076
13439,2039.4307
13440,2077.7617
13441,2044.9839
13442,2022.3433
13443,2075.4526
13444,2131.2468
13445,2061.882
13446,2150.734
13447,2083.8337
13448,2052.496
13449,2040.7742
13450,2087.8916
13451,2050.7144
13452,2113.3862
13453,2045.5354
13454,2089.664
13455,2081.208
13456,2045.6704
13457,2058.1099
13458,2086.9878
13459,2066.3425
13460,2078.2563
13461,2093.3457
13462,2026.5764
13463,2097.0303
13464,2088.699
13465,2074.4985
13466,2098.1045
13467,2094.9197
13468,2010.4996
13469,2110.2056
13470,2092.0195
13471,2085.8477
13472,2122.226
13473,2134.6167
13474,2054.5552
13475,2067.5425
13476,2101.868
13477,2085.0005
13478,2073.482
13479,2113.8643
13480,2058.9304
13481,2097.3384
13482,2098.4895
13483,2089.2212
13484,2061.4185
13485,2108.8552
13486,2088.477
13487,2055.3047
13488,2092.3281
13489,2048.9292
13490,2105.6416
13491,2057.3376
13492,2089.1187
13493,2067.9238
13494,2035.7845
13495,2118.0215
13496,2024.2607
13497,1978.0917
13498,2057.2766
13499,2077.8774
13500,2051.524
13501,2074.5864
13502,2034.5966
13503,2068.8948
13504,2070.9363
13505,2091.1897
13506,2127.91
13507,2067.545
13508,2097.2944
13509,2091.48
13510,2091.1274
13511,2052.8008
13512,2089.207
13513,2051.2412
13514,2052.1055
13515,1977.3615
13516,2087.7754
13517,2049.546
13518,2059.5728
13519,2087.2825
13520,2058.5151
13521,2093.0234
13522,2087.4844
13523,2088.5579
13524,2106.7146
13525,2048.3184
13526,2096.6106
13527,2101.6038
13528,2119.1096
13529,2107.834
13530,2100.1416
13531,2042.4485
13532,2103.0874
13533,2034.5236
13534,2107.4072
13535,2095.6614
13536,2083.2153
13537,2090.0518
13538,2071.3438
13539,2098.835
13540,2087.135
13541,2056.6743
13542,2055.1914
13543,2085.6204
13544,2050.5105
13545,2053.7676
13546,2105.2954
13547,2069.0024
13548,2100.3254
13549,2080.6199
13550,2076.4404
13551,2000.467
13552,2045.2195
13553,2103.9536
13554,2061.7134
13555,2104.477
13556,2068.58
13557,2054.4868
13558,2137.044
13559,2078.9507
13560,2075.0283
13561,2077.4832
13562,2049.6643
13563,2104.8716
13564,2114.7896
13565,2136.0913
13566,2072.8833
13567,2115.0107
13568,2092.3674
13569,2108.6504
13570,2063.5798
13571,2115.7837
13572,2123.5305
13573,2057.9395
13574,2117.4756
13575,2077.2646
13576,2000.6272
13577,2059.0842
13578,2094.8862
13579,2078.501
13580,2168.793
13581,2055.3635
13582,2079.4202
13583,2030.7822
13584,2071.1785
13585,2091.9507
13586,2075.5867
13587,2074.628
13588,2072.8733
13589,2080.4773
13590,2099.2043
13591,2051.0496
13592,2095.0503
13593,2104.248
13594,2084.6316
13595,2064.8792
13596,2107.8003
13597,2058.0432
13598,2035.392
13599,2063.5474
13600,2050.5208
13601,2044.1921
13602,2033.5691
13603,2042.1938
13604,2116.6035
13605,2154.0493
13606,2098.1208
13607,2098.1853
13608,2086.2969
13609,2105.603
13610,2106.144
13611,2010.8501
13612,2066.2947
13613,1966.1482
13614,2077.464
13615,2091.9426
13616,2072.4607
13617,2071.7056
13618,2083.1426
13619,2100.4663
13620,2088.456
13621,2043.3052
13622,2058.5938
13623,2029.7334
13624,2067.4375
13625,2103.3008
13626,2072.2244
13627,2119.395
13628,2031.9773
13629,2051.3696
13630,2056.12
13631,2039.8538
13632,2098.0156
13633,2076.2126
13634,2069.0342
13635,2085.5405
13636,2118.2817
13637,2062.8853
13638,2050.517
13639,2051.2295
13640,2111.5413
13641,2040.8921
13642,2114.796
13643,2023.8201
13644,2094.6685
13645,2055.0637
13646,2046.3092
13647,2084.1948
13648,2074.8208
13649,2041.928
13650,2064.4417
13651,2059.5251
13652,2092.4812
13653,2067.5625
13654,2064.068
13655,2114.684
13656,2067.917
13657,2152.9458
13658,2070.2705
13659,2103.7358
13660,2084.6946
13661,2054.3428
13662,2128.9507
13663,2086.3677
13664,2047.0686
13665,2062.3044
13666,2110.9136
13667,2107.8267
13668,2057.9314
13669,2076.4724
13670,2087.076
13671,2042.5337
13672,2058.8013
13673,2102.5215
13674,2127.8376
13675,2025.3893
13676,2087.7341
13677,2096.05
13678,2090.4526
13679,2071.887
13680,2038.3508
